samples,life_style,ecosystem,habitat,mean_si,richness,diversity
mgm4761351,free-living,sediment,coastal_marine_sediment,0.7518582633695436,2114,0.9179586554603482
mgm4761353,free-living,sediment,coastal_marine_sediment,0.743249535786749,2193,0.22686789389290107
mgm4761354,free-living,sediment,coastal_marine_sediment,0.7450252208812026,2348,0.9811209884853246
mgm4761355,free-living,sediment,coastal_marine_sediment,0.7540737873352333,1921,0.9810982287384151
mgm4761357,free-living,sediment,coastal_marine_sediment,0.736460741009942,1944,0.9806807719249261
mgm4761360,free-living,sediment,coastal_marine_sediment,0.737505567137922,1872,0.9794010406452734
mgm4761362,free-living,sediment,coastal_marine_sediment,0.7540252174186934,2015,0.98050786874313145
mgm4761364,free-living,sediment,coastal_marine_sediment,0.7393472207655954,1970,0.9799360124910482
mgm4761367,free-living,sediment,coastal_marine_sediment,0.7388572805905883,2028,0.9783773103818916
mgm4761368,free-living,sediment,coastal_marine_sediment,0.7302444193143983,2053,0.9821256450260721
mgm4761369,free-living,sediment,coastal_marine_sediment,0.7351133088293662,1969,0.9793560806600404
mgm4761370,free-living,sediment,coastal_marine_sediment,0.7538306888872323,1907,0.9790808172121983
mgm4761373,free-living,sediment,coastal_marine_sediment,0.756345727718593,1654,0.7103250867031518
mgm4761377,free-living,sediment,coastal_marine_sediment,0.7438981587927391,2263,0.9252579064885678
mgm4761378,free-living,sediment,coastal_marine_sediment,0.7340444953092236,2264,0.9253385945293394
mgm4761381,free-living,sediment,coastal_marine_sediment,0.7397618857924896,2351,0.9026466948977239
mgm4761382,free-living,sediment,coastal_marine_sediment,0.752136315669097,2354,0.9132562429670434
mgm4761383,free-living,sediment,coastal_marine_sediment,0.7327391333980444,2337,0.9088559502201795
mgm4761384,free-living,sediment,coastal_marine_sediment,0.7389508500614722,2342,0.9220477090559858
mgm4761385,free-living,sediment,coastal_marine_sediment,0.7309737925366147,2327,0.9365383224188693
mgm4761388,free-living,sediment,coastal_marine_sediment,0.7374593991463689,2353,0.9556970938267709
mgm4761391,free-living,sediment,coastal_marine_sediment,0.7410756218600367,2359,0.946641899891437
mgm4761393,free-living,sediment,coastal_marine_sediment,0.7324185041655119,2363,0.9519638209120866
mgm4761396,free-living,sediment,coastal_marine_sediment,0.7443332763786817,2333,0.9354104685213784
mgm4761397,free-living,sediment,coastal_marine_sediment,0.7351930670998632,2377,0.9376663345961809
mgm4761399,free-living,sediment,coastal_marine_sediment,0.7399708536477935,1681,0.7144365932544982
mgm4761401,free-living,sediment,coastal_marine_sediment,0.7409606049194012,1647,0.7143539435989921
mgm4761402,free-living,sediment,coastal_marine_sediment,0.7386663042696997,2373,0.9717350021977715
mgm4761405,free-living,sediment,coastal_marine_sediment,0.7519886760348335,2397,0.98150372230046945
mgm4761407,free-living,sediment,coastal_marine_sediment,0.7330754148163003,2490,0.9596360497478479
mgm4761409,free-living,sediment,coastal_marine_sediment,0.7530717654694347,2495,0.9558880525987535
mgm4761410,free-living,sediment,coastal_marine_sediment,0.7521186337420064,1162,0.6222362472518572
mgm4761411,free-living,sediment,coastal_marine_sediment,0.7381024389918049,2193,0.9831550931742687
mgm4761415,free-living,sediment,coastal_marine_sediment,0.7532540418863284,2199,0.9831372383699996
mgm4761418,free-living,sediment,coastal_marine_sediment,0.7428732734792005,2202,0.9831489231371393
mgm4761419,free-living,sediment,coastal_marine_sediment,0.7404248329936677,2174,0.9830851939860998
mgm4761423,free-living,sediment,coastal_marine_sediment,0.7531598628081602,2206,0.979759402522017
mgm4761425,free-living,sediment,coastal_marine_sediment,0.7353055345498775,1912,0.9794714073348242
mgm4761428,free-living,sediment,coastal_marine_sediment,0.7388972222228649,2191,0.979592028990362
mgm4761429,free-living,sediment,coastal_marine_sediment,0.7509884723486586,1923,0.979208252779264
mgm4761432,free-living,sediment,coastal_marine_sediment,0.7454557788941666,2223,0.981519488893298
mgm4761436,free-living,sediment,coastal_marine_sediment,0.7503630638592189,2234,0.9813505161336974
mgm4761437,free-living,sediment,coastal_marine_sediment,0.7354560107318813,1858,0.8551121903702685
mgm4761698,free-living,sediment,coastal_marine_sediment,0.7612874996591845,1898,0.8550064351080842
mgm4761699,free-living,sediment,coastal_marine_sediment,0.7607394903678328,2266,0.98345960001595
mgm4761702,free-living,sediment,coastal_marine_sediment,0.7578105215753074,2297,0.9834223588193365
mgm4761704,free-living,sediment,coastal_marine_sediment,0.7487338108086478,2232,0.9898876215862177
mgm4761705,free-living,sediment,coastal_marine_sediment,0.7595151726860853,2231,0.9898601580941324
mgm4761706,free-living,sediment,coastal_marine_sediment,0.7605847498418525,2158,0.9832106139089449
mgm4761707,free-living,sediment,coastal_marine_sediment,0.7486335034980209,2165,0.9830990821539267
mgm4761709,free-living,sediment,coastal_marine_sediment,0.7428243985490864,2180,0.9833038470155494
mgm4761713,free-living,sediment,coastal_marine_sediment,0.7610607117150058,2148,0.9834484706937661
mgm4761714,free-living,sediment,coastal_marine_sediment,0.7418185787631851,2178,0.9832312254897303
mgm4761715,free-living,sediment,coastal_marine_sediment,0.7583030060711652,2180,0.9834565710866037
mgm4761716,free-living,sediment,coastal_marine_sediment,0.740458652015139,1865,0.9834391316643111
mgm4761726,free-living,sediment,coastal_marine_sediment,0.7409063110044393,2169,0.9830322716926762
mgm4761727,free-living,sediment,coastal_marine_sediment,0.7579918818133893,2162,0.9829057674791213
mgm4762274,free-living,animal_host-associated,animal_gut,0.8664121815692444,2162,0.9831646762670596
mgm4762275,free-living,animal_host-associated,animal_gut,0.8852881716701975,2150,0.9831348221914596
mgm4762276,free-living,animal_host-associated,animal_gut,0.8632538707490707,2178,0.9830689095590874
mgm4762277,free-living,animal_host-associated,animal_gut,0.8528003901902598,2174,0.9831667449832105
mgm4762278,free-living,animal_host-associated,animal_gut,0.9004051520210896,2153,0.9831350520855999
mgm4762279,free-living,animal_host-associated,animal_gut,0.8613315142262102,2178,0.9797872081128473
mgm4762280,free-living,animal_host-associated,animal_gut,0.9029729642123886,2166,0.9798526949796997
mgm4762281,free-living,animal_host-associated,animal_gut,0.9212891534360225,2170,0.979921587314777
mgm4762282,free-living,animal_host-associated,animal_gut,0.9352255307816433,2169,0.9798687546010981
mgm4762283,free-living,animal_host-associated,animal_gut,0.9159968385429506,2046,0.980199223248849
mgm4762284,free-living,animal_host-associated,animal_gut,0.8681781604275468,2178,0.9795660031920712
mgm4762285,free-living,animal_host-associated,animal_gut,0.9159854782009371,2184,0.9797234704139779
mgm4762286,free-living,animal_host-associated,animal_gut,0.9238877287328631,2150,0.9797627144969339
mgm4762287,free-living,animal_host-associated,animal_gut,0.9185060990124216,2159,0.9794660853705063
mgm4762288,free-living,animal_host-associated,animal_gut,0.8496320944501616,2188,0.9803185303835495
mgm4762289,free-living,animal_host-associated,animal_gut,0.9167832950710697,2178,0.9802096474063575
mgm4762290,free-living,animal_host-associated,animal_gut,0.9192851462777741,2193,0.9801995111570341
mgm4762291,free-living,animal_host-associated,animal_gut,0.8992508545060085,2187,0.9803444640930838
mgm4762292,free-living,animal_host-associated,animal_gut,0.9214386004426554,2178,0.9796452529379108
mgm4762293,free-living,animal_host-associated,animal_gut,0.9360634501771712,2184,0.9796344024787248
mgm4762294,free-living,animal_host-associated,animal_gut,0.9604110128115018,2170,0.9795469479164987
mgm4762295,free-living,animal_host-associated,animal_gut,0.9416056782759585,2062,0.9742291502684585
mgm4762296,free-living,animal_host-associated,animal_gut,0.906759689285927,2076,0.8496564047588132
mgm4762297,free-living,animal_host-associated,animal_gut,0.8953736399434364,2083,0.8498619715482383
mgm4762298,free-living,animal_host-associated,animal_gut,0.9422431956308488,2094,0.8497695842395019
mgm4762299,free-living,animal_host-associated,animal_gut,0.8830306475001992,2080,0.8495401565559639
mgm4762304,free-living,animal_host-associated,animal_gut,0.9050624281292058,2079,0.8497868875638158
mgm4762307,free-living,animal_host-associated,animal_gut,0.9054874533594954,1812,0.849030248403479
mgm4762308,free-living,animal_host-associated,animal_gut,0.9148871049516532,2067,0.8489608938876658
mgm4762309,free-living,animal_host-associated,animal_gut,0.9348390816194084,2061,0.8490648268268544
mgm4762310,free-living,animal_host-associated,animal_gut,0.9011124847255956,2063,0.849166234381139
mgm4762311,free-living,animal_host-associated,animal_gut,0.9372287990931443,2077,0.8492042109962471
mgm4762312,free-living,animal_host-associated,animal_gut,0.9235918771669683,2063,0.841940410311779
mgm4762313,free-living,animal_host-associated,animal_gut,0.8941696628990025,2281,0.9831665666856471
mgm4762314,free-living,animal_host-associated,animal_gut,0.8847639132229712,2264,0.9832964826295109
mgm4762315,free-living,animal_host-associated,animal_gut,0.9347124549913997,2267,0.9831517891824387
mgm4762316,free-living,animal_host-associated,animal_gut,0.9311799338953437,2269,0.9831545362426091
mgm4762317,free-living,animal_host-associated,animal_gut,0.9162929699201148,2277,0.9832250496265811
mgm4762318,free-living,animal_host-associated,animal_gut,0.932902067527933,2040,0.983179068158947
mgm4762319,free-living,animal_host-associated,animal_gut,0.9061020984794037,2271,0.983186472733036
mgm4762320,free-living,animal_host-associated,animal_gut,0.9423850752496918,2282,0.9831881716155582
mgm4762321,free-living,animal_host-associated,animal_gut,0.953916224090421,2269,0.9830211435746635
mgm4762322,free-living,animal_host-associated,animal_gut,0.9369881772089337,2263,0.9832310313616448
mgm4766430,free-living,soil,saline_marsh,0.7577374706332254,2231,0.9821016574498599
mgm4766431,free-living,soil,saline_marsh,0.7446408908068531,2225,0.9895569510044655
mgm4766432,free-living,soil,saline_marsh,0.7574606829340512,2217,0.989606041581079
mgm4766433,free-living,soil,saline_marsh,0.7619710047412903,2214,0.9896387616680132
mgm4766434,free-living,soil,saline_marsh,0.758592312677232,2235,0.9896228497416807
mgm4766435,free-living,soil,saline_marsh,0.7586034136761016,2193,0.9894893369803656
mgm4766436,free-living,soil,saline_marsh,0.7742939580863301,2218,0.9889670555899096
mgm4766437,free-living,soil,saline_marsh,0.7726951973686174,2377,0.7608548845445352
mgm4766438,free-living,soil,saline_marsh,0.7954925596449098,2369,0.86288950555724
mgm4766439,free-living,soil,saline_marsh,0.762958750841069,2313,0.9316656585390726
mgm4767414,free-living,soil,garden_soil,0.83691236125035,2301,0.95197727278113
mgm4767417,free-living,soil,garden_soil,0.8504368493728277,2426,0.9849632567280437
mgm4767418,free-living,soil,garden_soil,0.8088129192915714,2388,0.9810684900855967
mgm4767419,free-living,soil,garden_soil,0.829240755098306,2425,0.9832053278700182
mgm4767420,free-living,soil,garden_soil,0.8431211256469193,2504,0.9376278428816721
mgm4767421,free-living,soil,garden_soil,0.8255799695098063,2451,0.9853077223644523
mgm4767422,free-living,soil,garden_soil,0.8307637294130248,2441,0.9854115025841137
mgm4767423,free-living,soil,garden_soil,0.8277039949404195,2471,0.9867577550833152
mgm4767424,free-living,soil,garden_soil,0.8310737882857826,2478,0.9867791038959141
mgm4767425,free-living,soil,garden_soil,0.820459123087543,2366,0.9670322493274779
mgm4767427,free-living,soil,garden_soil,0.8319833412708042,2452,0.9657074136845806
mgm4767428,free-living,soil,garden_soil,0.8056280999789954,2412,0.9408265607639986
mgm4767429,free-living,soil,garden_soil,0.8507479394614539,2457,0.9364374376850729
mgm4767430,free-living,soil,garden_soil,0.8169395936460817,2461,0.939104217827825
mgm4767431,free-living,soil,garden_soil,0.8218770782892358,2490,0.9668499606176534
mgm4767432,free-living,soil,garden_soil,0.8024262622765788,2466,0.9657560038955235
mgm4767433,free-living,soil,garden_soil,0.8212208901462735,2241,0.9296902657811795
mgm4767434,free-living,soil,garden_soil,0.8442015149957973,2534,0.9602892497356985
mgm4767435,free-living,soil,garden_soil,0.8506896342897844,2532,0.960346738612526
mgm4767436,free-living,soil,garden_soil,0.8297403740015592,2469,0.9818183888452872
mgm4767437,free-living,soil,garden_soil,0.8295985672198414,2487,0.9716862444170937
mgm4767438,free-living,soil,garden_soil,0.8124640331893829,2339,0.6728225946190234
mgm4767439,free-living,soil,garden_soil,0.8305137573978322,2506,0.9246242294172905
mgm4767440,free-living,soil,garden_soil,0.8271128635083015,2273,0.9516586245596639
mgm4767441,free-living,soil,garden_soil,0.8246467878955158,2246,0.8103575214091874
mgm4767442,free-living,soil,garden_soil,0.8179315313838654,2429,0.9922062027066754
mgm4767443,free-living,soil,garden_soil,0.8443099691992978,2149,0.8115063401412856
mgm4767444,free-living,soil,garden_soil,0.8064659292109126,2252,0.7986486765091287
mgm4767445,free-living,soil,garden_soil,0.8047123674262788,2403,0.9039943231448027
mgm4767446,free-living,soil,garden_soil,0.83059093692275,2526,0.9926131740559356
mgm4767447,free-living,soil,garden_soil,0.8156905301698401,1757,0.6262895791101353
mgm4767448,free-living,soil,garden_soil,0.8244300261840226,2272,0.7246372682516522
mgm4767449,free-living,soil,garden_soil,0.8243504967642152,2508,0.9896213228356393
mgm4767450,free-living,soil,garden_soil,0.8431303108807645,1938,0.8444869332769287
mgm4767452,free-living,soil,garden_soil,0.8123730581341038,2375,0.8837683097113496
mgm4767453,free-living,soil,garden_soil,0.8019057588299487,1605,0.8064351205531847
mgm4767454,free-living,soil,garden_soil,0.8209536866482771,2452,0.95283571202834
mgm4767455,free-living,soil,garden_soil,0.797006088124955,2452,0.9526730694497242
mgm4767456,free-living,soil,garden_soil,0.8023952903180984,2399,0.7054839690415471
mgm4767457,free-living,soil,garden_soil,0.8367125299643969,2458,0.8617342263920635
mgm4767458,free-living,soil,garden_soil,0.8068290098462475,2476,0.8458988257378866
mgm4767459,free-living,soil,garden_soil,0.8473674649352275,2495,0.9149556382823528
mgm4767460,free-living,soil,garden_soil,0.8239360347537233,2456,0.7269864686019454
mgm4767461,free-living,soil,garden_soil,0.8180020017534151,2472,0.8849592667395356
mgm4767462,free-living,soil,garden_soil,0.8029522844496578,2403,0.7727659537693057
mgm4767463,free-living,soil,garden_soil,0.8263183899747806,2488,0.7975809420029856
mgm4767464,free-living,soil,garden_soil,0.8035943227214687,2411,0.7758531478798144
mgm4767465,free-living,soil,garden_soil,0.827460829954758,2488,0.9661345687083605
mgm4767466,free-living,soil,garden_soil,0.8056775223964888,2487,0.9749458988498204
mgm4767467,free-living,soil,garden_soil,0.809229687664907,2469,0.7930704751958633
mgm4767468,free-living,soil,garden_soil,0.8211129151405501,2507,0.9664662503796987
mgm4767469,free-living,soil,garden_soil,0.8069456113491044,2451,0.969990081950822
mgm4767470,free-living,soil,garden_soil,0.8095826637672064,2487,0.978481414734443
mgm4767471,free-living,soil,garden_soil,0.8540359034415025,2508,0.9886770649820362
